DOCUMENT_NBR,CRASH_YR,NLF_ROUTE_TYPE_CD,ODOT_LATITUDE_NBR,ODOT_LONGITUDE_NBR,SEVERITY_BY_TYPE_CD,ODPS_TOTAL_FATALITIES_NBR,INCAPAC_INJURIES_NBR,NON_INCAPAC_INJURIES_NBR,POSSIBLE_INJURIES_NBR,NO_INJURY_REPORTED_NBR,UNRESTRAIN_OCCUPANTS,NUMBER_OF_UNITS_NBR,CRASH_TYPE_CD,FHWA_RDWY_DEPARTURE_IND,ODOT_INTERSECTION_REL_IND,ODOT_CRASH_LOCATION_CD,FACILITY_TYPE_CD,FUNCTIONAL_CLASS_CD,ODOT_DIV_UNDIV_IND,ODOT_LANES_NBR,FREEWAY_IND,INTERSTATE_IND,ODOT_MAINTAINED_HWY_IND,MAINTENANCE_AUTHORITY_CD,ODOT_CITY_VILLAGE_TWP_NME,CRASH_DT,MONTH_OF_CRASH,TIME_OF_CRASH,DAY_IN_WEEK_CD,WEATHER_COND_CD,ROAD_COND_PRIMARY_CD,ROAD_COND_SECONDARY_CD,LIGHT_COND_PRIMARY_CD,ROAD_CONTOUR_CD,ODPS_ALCOHOL_IND,ODPS_DRUG_IND,ODPS_SCHOOL_ZONE_IND,ODPS_MOTORCYCLE_IND,ODPS_SPEED_IND,ODPS_SENIOR_DRIVER_IND,ODPS_WORK_ZONE_IND,ODPS_LOC_IN_WORK_ZONE_CD,ODPS_TYPE_OF_WORK_ZONE_CD,ODOT_YOUNG_DRIVER_IND,DISTRACTED_DRIVER_IND,ODPS_CITY_VILLAGE_TWP_NME,ODPS_LOC_ROAD_NME,U1_AGE_NBR,U1_GENDER_CD,U1_ALCOH_DRUG_SUSPCTD_CD,U1_DISTRACTED_BY_1_CD,U1_DISTRACTED_BY_2_CD,U2_ODPS_UNIT_NBR,U2_DIRECTION_FROM_CD,U2_DIRECTION_TO_CD,U2_TURN_CD,U2_TRAFFIC_CONTROL_CD,U2_TYPE_OF_UNIT_CD,U2_SPECIAL_FUNCTION_CD,U2_UNIT_SPEED_NBR,U2_POSTED_SPEED_NBR,U2_PRECRASH_ACTION_CD,U2_CONT_CIR_PRIMARY_CD,U2_CONT_CIR_SECONDARY_CD,U2_SEQ_OF_EVENTS_1_CD,U2_SEQ_OF_EVENTS_2_CD,U2_SEQ_OF_EVENTS_3_CD,U2_SEQ_OF_EVENTS_4_CD,U2_SEQ_OF_EVENTS_5_CD,U2_SEQ_OF_EVENTS_6_CD,U2_NON_MOTORIST_LOC_CD,U2_AGE_NBR,U2_GENDER_CD,U2_ALCOH_DRUG_SUSPCTD_CD,U2_DISTRACTED_BY_1_CD,U2_DISTRACTED_BY_2_CD
20166068884,2016,US,39.967944,-82.950535,1,0,0,0,0,2,0,2,Sideswipe - passing,N,Y,2,2,4,N,3,N,N,N,4,COLUMBUS,5/25/2016,5,1600,4,1,1,0,1,1,0,0,0,0,0,1,0,0,0,N,N,COLUMBUS,NELSON,,M,1,1,1,2,2,1,NT,12,2,1,,35,11,1,,20,,,,,,,71,F,1,1,1
20166068885,2016,CR,40.023291,-82.978076,1,0,0,0,0,3,0,2,Left Turn,N,N,1,,4,N,4,N,N,N,4,COLUMBUS,5/25/2016,5,1801,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,WEBER,55,M,1,1,1,2,3,4,NT,12,6,1,15,35,1,1,,20,,,,,,,48,F,1,1,1
20166125141,2016,IR,39.898796,-82.901785,1,0,0,0,0,1,0,1,Fixed Object,Y,N,1,2,1,Y,5,Y,Y,Y,1,COLUMBUS,8/23/2016,8,336,3,1,1,0,4,1,0,0,0,0,0,0,0,0,0,Y,N,COLUMBUS,I 270,24,F,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,
20166125143,2016,IR,39.985627,-82.938981,3,0,0,2,0,2,0,2,Sideswipe - passing,N,N,1,2,1,Y,6,Y,Y,Y,1,COLUMBUS,9/4/2016,9,2242,1,1,1,0,4,4,0,0,0,0,1,0,0,0,0,Y,N,COLUMBUS,I 670,20,M,1,1,1,2,3,4,NT,12,4,1,65,55,1,1,,20,35,,,,,,57,M,1,1,1
20166125145,2016,IR,39.968572,-83.046402,1,0,0,0,0,2,0,2,Rear End,N,N,1,2,1,Y,10,Y,Y,N,1,COLUMBUS,9/16/2016,9,156,6,1,1,0,4,1,0,0,0,0,1,0,0,0,0,Y,N,COLUMBUS,I 670,35,F,1,1,1,2,4,3,NT,12,2,1,65,65,1,1,,20,,,,,,,21,F,1,1,1
20166125146,2016,IR,39.977767,-82.85245,1,0,0,0,0,2,0,2,Sideswipe - passing,N,N,1,2,1,Y,6,Y,Y,N,1,COLUMBUS,9/17/2016,9,409,7,1,1,0,4,1,0,0,0,0,1,1,0,0,0,Y,N,COLUMBUS,I 270,22,M,1,1,1,2,1,2,NT,12,6,1,55,65,1,1,,20,33,,,,,,66,M,1,1,1
20166125147,2016,SR,39.953393,-83.017705,1,0,0,0,0,3,0,2,Sideswipe - passing,N,N,8,2,2,Y,4,Y,N,N,4,COLUMBUS,8/22/2016,8,2222,2,2,1,0,4,4,0,0,0,0,0,0,0,0,0,Y,N,COLUMBUS,,52,M,1,1,1,2,1,2,NT,12,2,1,55,55,1,99,,20,,,,,,,20,M,1,1,1
20166125148,2016,IR,39.917106,-83.014358,3,0,0,3,0,1,0,2,Left Turn,N,Y,2,2,1,Y,6,Y,Y,Y,1,COLUMBUS,8/23/2016,8,2339,3,2,1,0,4,1,0,0,0,0,0,0,0,0,0,Y,N,COLUMBUS,FRANK,24,F,1,1,1,2,4,3,NT,4,2,1,35,45,1,1,,20,,,,,,,50,M,1,1,1
20166125150,2016,IR,39.947575,-83.03386,1,0,0,0,0,2,1,1,Fixed Object,Y,N,1,2,1,Y,6,Y,Y,Y,1,COLUMBUS,8/25/2016,8,135,5,4,2,0,4,4,0,0,0,0,1,0,0,0,0,N,N,COLUMBUS,,47,M,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,
20166125091,2016,US,39.959981,-83.018882,1,0,0,0,0,3,0,2,Angle,N,Y,3,2,3,N,4,N,N,N,4,COLUMBUS,9/20/2016,9,1114,3,1,1,0,1,1,0,0,0,0,0,1,0,0,0,N,Y,COLUMBUS,BROAD,55,F,1,4,1,2,1,3,LT,4,4,1,5,35,6,1,,20,,,,,,,65,M,1,1,1
20166125092,2016,IR,39.968945,-83.067163,1,0,0,0,0,2,0,2,Sideswipe - passing,N,N,1,2,1,Y,7,Y,Y,N,1,COLUMBUS,9/20/2016,9,745,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,N,Y,COLUMBUS,,31,M,1,2,1,2,4,3,NT,12,3,1,10,65,11,1,,20,,,,,,,48,F,1,1,1
20166125093,2016,IR,39.91894,-83.013399,1,0,0,0,0,3,0,3,Rear End,N,Y,1,2,1,Y,6,Y,Y,Y,1,COLUMBUS,9/14/2016,9,815,4,1,1,0,1,4,0,0,0,0,0,0,0,0,0,Y,N,COLUMBUS,,40,M,1,1,1,2,2,1,NT,12,3,1,,65,11,1,,20,20,,,,,,18,F,1,1,1
20166125094,2016,IR,39.925799,-83.011682,1,0,0,0,0,2,0,2,Rear End,N,Y,1,2,1,Y,6,Y,Y,Y,1,COLUMBUS,9/19/2016,9,650,2,1,1,0,2,4,0,0,0,0,0,0,0,0,0,Y,N,COLUMBUS,,56,M,1,1,1,2,2,1,NT,12,6,1,,65,11,1,,20,,,,,,,25,M,1,1,1
20166125095,2016,SR,39.916339,-83.002916,1,0,0,0,0,4,0,2,Rear End,N,N,1,2,2,Y,6,Y,N,N,4,COLUMBUS,9/19/2016,9,1258,2,1,1,0,1,1,0,0,0,0,1,0,0,0,0,N,N,COLUMBUS,,31,F,1,1,1,2,3,4,NT,12,1,1,50,55,1,1,,20,,,,,,,62,F,1,1,1
20166068886,2016,CR,40.028681,-82.980922,1,0,0,0,0,1,0,2,Sideswipe - passing,N,N,1,,5,N,4,N,N,N,4,COLUMBUS,5/23/2016,5,1650,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,MCGUFFEY,,F,1,1,1,2,2,1,NT,1,3,1,,35,10,1,,20,,,,,,,,,,,
20166068887,2016,CR,40.057783,-82.914277,1,0,0,0,0,2,0,2,Rear End,N,Y,1,,3,Y,6,N,N,N,4,COLUMBUS,5/26/2016,5,1648,5,2,1,0,1,1,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,MORSE,,M,1,1,1,2,4,3,NT,4,3,1,,45,11,1,,20,,,,,,,55,M,1,1,1
20166068888,2016,CR,39.957975,-82.976156,1,0,0,0,0,1,0,1,Fixed Object,N,Y,2,,3,N,4,N,N,N,4,COLUMBUS,5/26/2016,5,1934,5,1,1,0,1,1,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,MAIN,,U,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,
20166068889,2016,US,39.957335,-83.041062,3,0,0,3,2,1,0,2,Angle,N,Y,2,2,3,N,4,N,N,N,4,COLUMBUS,5/25/2016,5,2149,4,1,1,0,4,1,0,0,0,0,1,0,0,0,0,N,N,COLUMBUS,BROAD,,M,1,1,1,2,4,3,NT,12,7,1,30,30,1,1,,20,,,,,,,51,F,1,1,1
20166068890,2016,MR,39.936694,-83.07181,1,0,0,0,0,2,0,2,Left Turn,N,Y,2,,7,N,2,N,N,N,4,COLUMBUS,5/19/2016,5,1858,5,1,1,0,3,1,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,VANDERBERG,,M,1,1,1,2,4,3,NT,2,3,1,20,25,1,1,,20,,,,,,,35,F,1,1,1
20166068891,2016,TR,39.86818,-82.817133,1,0,0,0,0,2,0,2,HeadOn,Y,N,1,,5,N,2,N,N,N,4,COLUMBUS,5/27/2016,5,950,6,1,1,0,1,3,0,0,0,0,1,0,0,0,0,N,N,COLUMBUS,LEHMAN,,M,1,1,1,2,3,4,NT,12,3,1,25,25,1,1,,20,,,,,,,58,M,1,1,1
20166125096,2016,IR,39.978068,-82.979109,1,0,0,0,0,2,0,2,Rear End,N,Y,1,2,1,Y,4,Y,Y,Y,1,COLUMBUS,9/20/2016,9,827,3,1,1,0,1,4,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,,56,F,1,1,1,2,3,4,NT,12,6,1,,55,11,1,,20,,,,,,,45,F,1,1,1
20166125097,2016,IR,39.944776,-82.942384,1,0,0,0,0,3,0,2,Rear End,N,N,1,2,1,Y,7,Y,Y,Y,1,COLUMBUS,9/14/2016,9,839,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,Y,N,COLUMBUS,,18,F,1,1,1,2,3,4,NT,12,3,1,,65,11,1,,20,,,,,,,17,F,1,1,1
20166125098,2016,IR,39.981476,-82.855442,3,0,0,1,0,1,0,2,Sideswipe - passing,N,N,1,2,1,Y,6,Y,Y,Y,1,COLUMBUS,9/15/2016,9,940,5,1,1,0,1,1,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,,37,M,1,1,1,2,2,1,NT,12,17,1,65,65,1,1,,20,,,,,,,57,M,1,1,1
20166125099,2016,IR,39.940328,-82.847553,1,0,0,0,0,8,0,2,Rear End,N,N,1,2,1,Y,4,Y,Y,Y,1,COLUMBUS,9/18/2016,9,1252,1,2,1,0,1,1,0,0,0,0,0,1,0,0,0,N,N,COLUMBUS,,26,F,1,1,1,2,1,2,NT,12,6,1,,65,11,1,,20,,,,,,,69,M,1,1,1
20166125102,2016,IR,40.030877,-82.994559,2,0,0,0,1,2,0,2,Rear End,N,N,1,2,1,Y,6,Y,Y,N,1,COLUMBUS,9/12/2016,9,920,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,Y,N,COLUMBUS,,21,F,1,1,1,2,1,2,NT,12,4,22,15,65,11,1,,20,,,,,,,38,F,1,1,1
20166125103,2016,SR,40.051731,-83.032691,1,0,0,0,0,2,0,2,Rear End,N,N,1,2,2,Y,6,Y,N,N,4,COLUMBUS,9/15/2016,9,643,5,1,1,0,4,1,0,0,0,0,0,0,0,0,0,Y,N,COLUMBUS,,24,M,1,1,1,2,1,2,NT,12,3,1,,65,11,1,,20,,,,,,,58,F,1,1,1
20166068893,2016,IR,39.920702,-83.012781,1,0,0,0,0,3,0,2,Rear End,N,N,1,2,1,Y,6,Y,Y,N,1,COLUMBUS,5/27/2016,5,1332,6,1,1,0,1,1,0,0,0,0,0,0,0,0,0,Y,N,COLUMBUS,,25,M,1,1,1,2,1,2,NT,12,3,1,40,55,11,1,,20,,,,,,,23,F,1,1,1
20166068894,2016,CR,39.977464,-83.011171,1,0,0,0,0,2,0,2,Backing,N,Y,2,,4,N,4,N,N,N,4,COLUMBUS,5/28/2016,5,800,7,2,1,0,1,1,0,0,0,0,0,0,0,0,0,Y,N,COLUMBUS,NEIL,32,M,1,1,1,2,2,1,NT,4,6,1,,35,11,1,,20,,,,,,,23,M,1,1,1
20166068895,2016,US,39.97819,-83.000373,2,0,0,0,1,2,0,2,Backing,N,Y,3,1,3,N,2,N,N,N,4,COLUMBUS,5/28/2016,5,1151,7,1,1,0,1,1,0,0,0,0,0,1,0,0,0,Y,N,COLUMBUS,SUMMIT,84,F,1,1,1,2,1,2,NT,12,6,1,35,35,1,1,,20,,,,,,,25,F,1,1,1
20166068896,2016,MR,39.976257,-83.002571,1,0,0,0,0,2,0,2,Angle,N,Y,2,,7,N,2,N,N,N,4,COLUMBUS,5/28/2016,5,1344,7,4,2,0,1,1,0,0,0,0,0,0,0,0,0,Y,N,COLUMBUS,PEARL,,U,1,1,1,2,2,1,NT,1,4,1,10,25,1,1,,20,,,,,,,19,F,1,1,1
20166068897,2016,SR,40.08819,-82.926675,1,0,0,0,0,2,0,2,Rear End,N,Y,2,2,4,N,3,N,N,N,4,COLUMBUS,5/23/2016,5,1846,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,WESTERVILLE,,M,1,1,1,2,2,1,NT,4,3,1,,45,11,1,,20,,,,,,,54,F,1,1,1
20166068898,2016,CR,40.008993,-83.002668,1,0,0,0,0,1,0,2,Sideswipe - passing,N,N,1,,7,N,2,N,N,N,4,COLUMBUS,5/27/2016,5,230,6,1,1,0,5,1,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,OAKLAND,,U,1,1,1,2,3,4,NT,1,3,1,,25,10,1,,20,,,,,,,,,,,
20166125104,2016,SR,40.051731,-83.032691,1,0,0,0,0,3,0,3,Rear End,N,N,1,2,2,Y,6,Y,N,N,4,COLUMBUS,9/15/2016,9,643,5,1,1,0,4,1,0,0,0,0,0,0,0,0,0,Y,Y,COLUMBUS,,43,M,1,7,1,2,1,2,NT,12,8,1,65,65,1,1,,20,,,,,,,32,M,1,1,1
20166125106,2016,SR,40.006169,-83.030741,1,0,0,0,0,2,0,2,Rear End,N,N,1,2,2,Y,6,Y,N,N,4,COLUMBUS,9/20/2016,9,657,3,1,1,0,4,1,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,,48,M,1,1,1,2,1,2,NT,12,2,1,20,55,11,1,,20,,,,,,,45,M,1,1,1
20166125108,2016,IR,40.005028,-82.984441,1,0,0,0,0,3,0,2,Sideswipe - passing,N,N,1,2,1,Y,6,Y,Y,Y,1,COLUMBUS,9/20/2016,9,858,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,N,Y,COLUMBUS,,54,M,1,7,1,2,2,1,NT,12,3,1,60,65,1,1,,20,,,,,,,59,M,1,1,1
20166125109,2016,SR,40.07948,-82.868631,1,0,0,0,0,3,0,3,Rear End,N,N,1,2,2,Y,6,Y,N,N,4,COLUMBUS,9/13/2016,9,634,3,1,1,0,4,1,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,,42,M,1,1,1,2,3,4,NT,12,3,1,5,65,11,1,,20,20,,,,,,26,F,1,1,1
20166125110,2016,IR,39.973244,-82.983848,1,0,0,0,0,2,0,2,Rear End,N,N,1,2,1,Y,4,Y,Y,Y,1,COLUMBUS,9/16/2016,9,749,6,1,1,0,1,4,0,0,0,0,0,0,0,0,0,Y,N,COLUMBUS,,23,M,1,1,1,2,4,3,NT,12,3,1,,55,11,1,,20,,,,,,,49,M,1,1,1
20166068900,2016,MR,39.935899,-82.832655,1,0,0,0,0,3,0,2,Backing,N,N,1,,7,N,4,N,N,N,4,COLUMBUS,5/21/2016,5,2311,7,1,1,0,4,1,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,BRICE,,M,1,1,1,2,3,4,NT,1,3,1,,10,11,1,,20,,,,,,,35,F,1,1,1
20166068901,2016,CR,39.943036,-82.853687,1,0,0,0,0,3,0,2,Sideswipe - Meeting,N,N,1,,4,N,4,N,N,N,4,COLUMBUS,5/28/2016,5,225,7,1,1,0,5,1,1,0,0,0,0,0,0,0,0,Y,N,COLUMBUS,WOODCREST,,U,2,1,1,2,2,1,NT,12,2,1,,35,1,1,,20,,,,,,,18,F,1,1,1
20166068954,2016,US,40.066661,-83.104793,1,0,0,0,0,4,0,2,Left Turn,N,N,1,2,3,N,2,N,N,Y,1,PERRY TOWNSHIP,5/27/2016,5,1604,6,1,1,0,1,1,0,0,0,0,0,0,0,0,0,Y,N,PERRY TOWNSHIP,,16,F,1,1,1,2,2,1,NT,1,6,1,35,50,1,1,,20,,,,,,,42,M,1,1,1
20166068955,2016,CR,39.936282,-82.858598,3,0,0,1,0,2,0,2,HeadOn,N,Y,2,,4,N,2,N,N,N,4,COLUMBUS,5/29/2016,5,2033,1,1,1,0,3,1,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,WOODCREST,40,F,1,1,1,2,1,2,NT,1,6,1,35,35,1,1,,20,,,,,,,29,F,1,1,1
20166069026,2016,CR,40.050682,-82.975037,1,0,0,0,0,1,0,2,Parked Vehicle,Y,N,1,,5,N,2,N,N,N,4,COLUMBUS,5/30/2016,5,1800,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,FERRIS,,U,1,1,1,2,4,3,NT,1,8,1,,15,10,1,,20,,,,,,,,,,,
20166069056,2016,CR,40.053048,-83.049627,3,0,0,1,0,1,0,2,Left Turn,N,Y,2,,4,N,4,N,N,N,4,COLUMBUS,5/30/2016,5,2355,2,1,1,0,4,1,1,0,0,1,0,0,0,0,0,N,N,COLUMBUS,KENNY,32,M,2,1,1,2,2,1,NT,4,9,1,5,35,1,1,,20,,,,,,,59,M,1,1,1
20166125255,2016,MR,39.993392,-82.979275,1,0,0,0,0,2,0,2,Left Turn,N,Y,2,,7,N,2,N,N,N,4,COLUMBUS,9/21/2016,9,740,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,ST CLAIR,52,M,1,1,1,2,2,1,NT,1,3,1,,25,11,21,,20,,,,,,,46,F,1,1,1
20166125257,2016,IR,40.022862,-82.994928,1,0,0,0,0,3,0,2,Rear End,N,N,1,2,1,Y,6,Y,Y,Y,1,COLUMBUS,9/9/2016,9,1500,6,1,1,0,1,4,0,0,0,0,0,0,0,0,0,Y,N,COLUMBUS,,22,M,1,1,1,2,1,2,NT,12,3,1,5,65,11,1,,20,,,,,,,20,F,1,1,1
20166125259,2016,IR,39.950657,-83.015502,1,0,0,0,0,1,0,1,Fixed Object,Y,Y,8,2,1,Y,6,Y,Y,N,1,COLUMBUS,9/9/2016,9,1605,6,1,1,0,1,4,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,,30,M,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,
20166125262,2016,IR,39.952982,-82.948827,2,0,0,0,1,1,0,2,Rear End,Y,N,1,2,1,Y,8,Y,Y,Y,1,COLUMBUS,9/9/2016,9,1725,6,1,1,0,1,2,0,0,0,0,0,0,0,0,0,Y,N,COLUMBUS,,34,M,1,1,1,2,4,3,NT,12,3,1,5,55,11,1,,20,,,,,,,19,F,1,1,1
20166125263,2016,IR,39.945792,-83.013693,1,0,0,0,0,6,0,3,Rear End,N,Y,1,2,1,Y,8,Y,Y,Y,1,COLUMBUS,9/9/2016,9,1820,6,1,1,0,1,1,0,0,0,0,0,0,0,0,0,Y,Y,COLUMBUS,,19,M,1,7,1,2,2,1,NT,12,3,1,5,55,11,1,,20,20,,,,,,27,F,1,1,1
20166125266,2016,SR,39.971721,-83.021849,2,0,0,0,1,1,0,2,Rear End,N,N,1,2,2,Y,4,Y,N,N,4,COLUMBUS,9/15/2016,9,1745,5,1,1,0,1,3,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,,29,F,1,1,1,2,1,2,NT,12,6,1,5,55,11,1,,20,,,,,,,26,F,1,1,1
20166069058,2016,US,40.042907,-83.000248,1,0,0,0,0,1,0,1,Fixed Object,Y,N,1,2,4,N,4,N,N,N,4,COLUMBUS,5/28/2016,5,2248,7,2,2,0,4,1,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,INDIANOLA,38,M,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,
20166069060,2016,SR,40.016354,-82.965713,4,0,1,0,0,3,1,2,Sideswipe - Meeting,N,N,1,2,4,N,4,N,N,N,4,COLUMBUS,5/28/2016,5,2205,7,4,2,0,4,1,0,0,0,0,1,0,0,0,0,Y,N,COLUMBUS,CLEVELAND,22,M,1,1,1,2,2,1,NT,12,6,1,30,35,1,1,,20,,,,,,,35,F,1,1,1
20166069061,2016,CR,39.985091,-82.955877,1,0,0,0,0,2,0,1,Fixed Object,Y,N,1,,4,N,3,N,N,N,4,COLUMBUS,5/28/2016,5,2240,7,2,2,0,4,1,1,0,0,0,1,0,0,0,0,N,N,COLUMBUS,LEONARD,50,F,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,
20166069303,2016,US,40.118411,-83.016175,1,0,0,0,0,3,0,2,Sideswipe - passing,N,Y,2,2,3,Y,6,N,N,N,4,COLUMBUS,5/31/2016,5,717,3,1,1,0,1,1,0,0,0,0,0,0,1,4,3,N,N,COLUMBUS,HIGH,51,M,1,1,1,2,1,2,NT,4,7,1,20,45,1,99,,20,,,,,,,50,M,1,1,1
20166069313,2016,SR,39.958521,-83.018389,1,0,0,0,0,5,0,5,Sideswipe - passing,N,N,1,2,2,Y,6,Y,N,N,4,COLUMBUS,5/20/2016,5,618,6,1,1,0,1,4,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,,36,M,1,1,1,2,1,2,NT,12,3,1,55,55,1,1,,6,,,,,,,35,M,1,1,1
20166069856,2016,US,39.956411,-82.908496,1,0,0,0,0,2,0,2,Right Turn,N,N,1,2,3,N,4,N,N,N,4,COLUMBUS,5/29/2016,5,2307,1,4,2,0,4,1,0,0,0,0,0,1,0,0,0,Y,N,COLUMBUS,MAIN,21,M,1,1,1,2,4,3,NT,12,6,1,30,35,1,1,,20,,,,,,,68,M,1,1,1
20166069857,2016,CR,39.983895,-82.979923,3,0,0,1,0,1,0,1,Fixed Object,Y,Y,3,,5,N,2,N,N,N,4,COLUMBUS,5/21/2016,5,25,7,4,2,0,4,1,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,ST CLAIR,,U,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,
20166069858,2016,CR,39.916803,-82.903549,1,0,0,0,0,1,0,1,Fixed Object,Y,N,1,,3,N,4,N,N,N,4,COLUMBUS,5/28/2016,5,311,7,1,1,0,4,1,0,0,0,0,0,0,0,0,0,Y,N,COLUMBUS,REFUGEE,18,M,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,
20166069859,2016,CR,39.916441,-82.89699,1,0,0,0,0,3,0,2,Sideswipe - passing,N,Y,1,,3,N,4,N,N,N,4,COLUMBUS,5/29/2016,5,35,1,1,1,0,4,1,0,0,0,0,0,0,0,0,0,Y,N,COLUMBUS,COURTRIGHT,17,M,1,1,1,2,1,2,NT,4,7,1,30,35,1,1,,20,,,,,,,35,M,1,1,1
20166069861,2016,IR,39.824486,-83.138195,1,0,0,0,0,1,0,1,Animal,N,N,1,2,1,Y,4,Y,Y,Y,1,PLEASANT TOWNSHIP,5/27/2016,5,1658,6,1,1,0,1,1,0,0,0,0,0,1,0,0,0,N,N,PLEASANT TOWNSHIP,,72,F,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,
20166069903,2016,SR,40.007036,-83.030896,3,0,0,1,0,0,0,1,Fixed Object,Y,N,1,2,2,Y,6,Y,N,N,4,COLUMBUS,5/31/2016,5,2245,3,1,1,0,4,1,0,0,0,1,0,0,0,0,0,N,N,COLUMBUS,,40,M,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,
20166062098,2016,CR,39.908944,-82.833052,1,0,0,0,0,3,0,1,Fixed Object,Y,Y,3,,4,N,2,N,N,N,4,COLUMBUS,5/14/2016,5,1630,7,2,1,0,1,1,0,1,0,0,0,0,0,0,0,N,N,COLUMBUS,BRICE,39,M,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,
20166062126,2016,CR,40.049797,-82.953777,1,0,0,0,0,2,0,2,Sideswipe - passing,N,N,1,,3,N,4,N,N,N,4,COLUMBUS,5/12/2016,5,1650,5,1,1,0,1,1,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,CLEVELAND,56,M,1,1,1,2,1,2,NT,12,3,1,15,35,1,1,,20,,,,,,,41,F,1,1,1
20166062130,2016,TR,39.867826,-82.811817,1,0,0,0,0,1,0,2,Parked Vehicle,Y,N,1,,5,N,2,N,N,N,4,COLUMBUS,5/15/2016,5,1330,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,LAUREL BOAT,,U,1,1,1,2,4,3,NT,1,2,1,,25,10,1,,20,,,,,,,,,,,
20166062131,2016,SR,39.825268,-83.03187,1,0,0,0,0,7,0,3,Rear End,N,Y,2,2,3,N,2,N,N,N,4,GROVE CITY,5/11/2016,5,1530,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,N,N,JACKSON TOWNSHIP,,44,M,1,1,1,2,3,4,NT,4,7,1,,55,11,1,,20,20,,,,,,48,M,1,1,1
20166062132,2016,CR,40.061431,-82.952864,1,0,0,0,0,2,0,2,Left Turn,N,Y,3,,3,N,4,N,N,N,4,COLUMBUS,5/12/2016,5,1640,5,1,1,0,1,1,0,0,0,0,0,0,0,0,0,Y,N,COLUMBUS,CLEVELAND,24,F,1,1,1,2,1,2,NT,12,5,1,35,35,1,1,,20,,,,,,,55,F,1,1,1
20166062134,2016,SR,39.979294,-82.843585,1,0,0,0,0,2,0,2,Sideswipe - passing,N,N,1,2,3,N,5,N,N,N,4,COLUMBUS,5/13/2016,5,752,6,1,1,0,1,1,0,0,0,0,1,0,0,0,0,Y,N,COLUMBUS,BROAD,21,F,1,1,1,2,3,4,NT,12,2,1,40,35,1,1,,20,,,,,,,37,F,1,1,1
20166125267,2016,IR,39.971889,-82.986494,4,0,1,0,0,2,0,2,Rear End,N,N,1,2,1,Y,4,Y,Y,N,1,COLUMBUS,9/9/2016,9,1449,6,2,1,0,1,1,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,,31,M,1,1,1,2,3,4,NT,12,5,1,,55,11,1,,20,,,,,,,53,M,1,1,1
20166125269,2016,RA,39.978943,-82.982689,1,0,0,0,0,3,0,2,Sideswipe - passing,N,N,1,4,1,N,,Y,Y,Y,1,COLUMBUS,9/9/2016,9,1629,6,2,1,0,1,1,0,0,0,0,0,0,0,0,0,Y,N,COLUMBUS,,28,M,1,1,1,2,2,1,NT,12,3,1,25,55,1,1,,20,,,,,,,17,F,1,1,1
20166125270,2016,IR,39.952927,-83.009246,3,0,0,1,0,2,0,2,Rear End,N,N,1,2,1,Y,6,Y,Y,Y,1,COLUMBUS,9/9/2016,9,1744,6,2,10,0,1,1,0,0,0,0,1,0,0,0,0,Y,N,COLUMBUS,,17,F,1,1,1,2,4,3,NT,12,6,1,15,55,11,1,,20,,,,,,,31,F,1,1,1
